customer_id,review_id,product_id,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,year,month
25048212,R2ZLYJVWQC7AAO,B0052G14E8,4,0,0,N,Y,Four Stars, fine product,2015-06-09,2015,6
6576101,R22DA3Q27Z30AI,B0052G14E8,3,1,1,N,Y,Perhaps its my fault in not researching the low wattage ..., perhaps fault research low wattage indeed microwave take exorbitant amount time heat item,2015-06-09,2015,6
10083771,R31XQA3VURA579,B0052G14E8,1,0,1,N,Y,One Star, late package delivery damaged item,2015-06-08,2015,6
6314847,R1541OS04QRJ5C,B0055UBB4O,5,0,0,N,Y,Absolutely fine. Actually, absolutely fine. br actually recommend friend it right size her. br she order receive fits perfectly too. br like handle door makes easy,2015-06-07,2015,6
8621300,R3NYX8QMSUHDZP,B003K5FPRU,1,3,3,N,N,This microwave is built to last as long as the warrant it comes with., not build last length warranty do buy anyone give high mark two year,2015-06-07,2015,6
22632748,R2570ZHCI4D5R9,B005GSZB7I,4,2,2,N,Y,Four Stars, wish cord longer really like way fit corner countertop small kitchen n't take lot space,2015-06-06,2015,6
28586302,R2PATR8EL5FJC7,B004ZUWBVW,5,0,0,N,Y,Nice little Machine!, fits studio without take much space side comment little microwave it function perfectly need heat bowl isomalt work hot sugar art love,2015-06-06,2015,6
20877643,R1061QYUBNR3EC,B0052G51AQ,4,0,0,N,Y,Great buy for the money," look long time find microwave hard find one interior light go door open operation this one logical operate fit nicely counter top the thing wish list lack power 's 1,000 watt would prefer 1,200 watt",2015-06-05,2015,6
16519967,R2K57TO4G9FC9C,B005GSZB7I,5,3,3,N,Y,Great for limited space, this great little microwave it fit perfectly tiny space little needed counter space large microwave,2015-06-05,2015,6
37992460,RY5ROV01NTKD3,B004ZU09QQ,5,0,0,N,Y,Perfect size for my dinner plates, perfect size dinner plate like express cook button allow hit one button start cooking cooking time store buy frozen food seem right microwave good quality low price,2015-06-05,2015,6
50865829,R1R0UN7M77DW5A,B008MD2RH6,4,0,0,N,Y,Simple, pretty simple,2015-06-05,2015,6
1928134,RNUQ2JDMH8QHV,B0055UBB4O,4,0,0,N,Y,Four Stars, good,2015-06-04,2015,6
19443892,RK5D50840CCAE,B004ZU09QQ,5,0,0,N,Y,Five Stars, work,2015-06-03,2015,6
30029300,R23HJ4TLYTCUER,B003K5FPRU,1,11,11,N,N,How did our landlord get all new appliances and choose ..., how landlord get new appliance choose awful contraption the incessant beeping drive little mad course 's way change reviews thing awful go back 2-4 year ago just little internet search could save fate hope die soon,2015-06-03,2015,6
28293244,R122I01R3SG3YQ,B004ZUWBVW,4,0,0,N,Y,Great, works expect great value,2015-06-03,2015,6
2397922,R10J20RIZIRYPC,B0055UBB4O,5,0,0,N,Y,Works great and priced right, wheelchair can stand reach stove microwave purchased place counter now microwave heart content works great price right would recommend everyone,2015-06-03,2015,6
26241480,R20U165C43HAQA,B00G4CV606,5,0,0,N,Y,Five Stars, exactly want,2015-06-03,2015,6
12350298,R300ZT6T6O9XBW,B007V7G5TU,5,0,0,N,Y,Five Stars, looks great price work well could ask,2015-06-03,2015,6
43808474,R1BC3E2QS68XXX,B004NXUJ60,5,0,0,N,Y,Five Stars, product job sell,2015-06-02,2015,6
16097283,R3N3RL34MMGNJG,B003K5FPRU,1,12,13,N,N,HORRIBLE POS, this far most stupid appliance ever come across year as read review absurdity function yet cease anger daily basis. br br the beep thing cook you anything slowly finish beep no stop cancel start microwave add time you must stand listen siren song idiocy. br br also ca n't use timer use microwave time mean wtf br br daily want rip thing wall take field office space style beat baseball bat. br br anyone want buy microwave cheap,2015-06-01,2015,6
33224073,R1QJVNDARZR0P3,B0052G14E8,2,0,0,N,Y,It's tinny., it 's kind tinny probably small the latch close door stick need slam whole thing shake 'm already prepare itt die buy large expensive one,2015-06-01,2015,6
30569926,R2A0554RLEXC1L,B0055UBB4O,5,0,0,N,Y,Five Stars, love good size countertop br br since january love every minute,2015-06-01,2015,6
678223,R3O9NNGYOCY2Z4,B00DUZ8LBW,4,0,0,N,Y,Good call!, it come diode may cause problem would know good call,2015-05-31,2015,5
50547019,RWPICUU5Y75N8,B005GSZB7I,4,1,1,N,Y,Great size. I only use a microwave to reheat ..., great size use microwave reheat thing so nothing minute the simple display add time second increment allow small if need complicated time input numbered button n't,2015-05-30,2015,5
47986142,R1OBGOWZEHPYK2,B0052G14E8,4,2,2,N,Y,Simple but Nice!, great value price full array function control takes small amount counter space yet plenty room full 1/2 dinner plate motorize turntable,2015-05-30,2015,5
42466091,R2ZNL13RMQRWH6,B00NQFSSWS,4,0,1,N,Y,Very quiet., nice microwave arrive quickly actually dollar cheap local big box store quiet sleek look grill function work well far 've week seem job described,2015-05-30,2015,5
21041172,R3KXSH8GS72ZHR,B00DUZ8LBW,5,0,0,N,Y,Five Stars, tthe kit work well it take lot work unload reload microwave range though,2015-05-30,2015,5
34793204,R205I5IVIPNKWB,B0055UBB4O,5,0,0,N,Y,Five Stars, it 's great,2015-05-30,2015,5
23454980,RJGT5P2IVO09N,B004NXUJ60,5,3,3,N,Y,Great stuff. Saved me from having to buy new ..., great stuff saved buy new oven it 's year 's still good,2015-05-30,2015,5
10151756,R109GLOGRQ2E5D,B0055UBB4O,5,0,0,N,Y,Great little microwave!!!, my range microwave die manufacturer longer make model because take time find look correct need microwave oven quick took chance n't want spend lot money purchase danby cu ft. countertop could n't pleased it work great need arrive two day,2015-05-28,2015,5
40617537,R3O8C1BJYKZ6Z5,B005GSZB7I,4,3,3,N,Y,perfect., it work nothing fancy bell whistle it 's small basic 's need big enough fit dinner plate small enough push corner perfect,2015-05-27,2015,5
24648357,R8B773YIDRE9Z,B00413662I,5,0,1,N,Y,very nice!, fast delivery great microwave,2015-05-27,2015,5
36115702,R3FKOBEPUG4D57,B004NXUJ60,4,0,0,N,Y,Not snow white but off white color, the color description snow white reality paint white color my ge microwave bright white color paint match still use product work well if direction follow spray apply evenly cover well several coat for need like product well touch paint brush application you also get paint spray,2015-05-26,2015,5
16226056,RA40MJPJ5L90J,B0055UBB4O,5,0,0,N,Y,Five Stars, great small size easy clean amazing price,2015-05-26,2015,5
35518392,R16LCB3C22CDEE,B0052G14E8,5,0,0,N,Y,Five Stars, very nice little microwave n't take ton space counter,2015-05-26,2015,5
32123809,R1D9P6NZGXRTZH,B0055UBB4O,3,97,108,N,Y,pad very delicate, the button pad get easily tear 'm heavy hand person owned month pad tear looks like something chew especially start clear button would spend bit sturdy pad otherwise work great look good,2015-05-25,2015,5
15048270,R29H2P36FDDCQZ,B0055UBB4O,4,0,0,N,Y,Glad I bought it!, works well great small size easy figure control,2015-05-25,2015,5
22203804,R6K84574GQB7A,B004ZUWBVW,5,0,0,N,Y,Great product for the money, great little unit only big enough one dinner plate job well,2015-05-25,2015,5
36253745,RNHJCWGCXCYIE,B007V7G5TU,5,0,0,N,Y,Great Mircowave, the microwave nice expect price it stainless steel inside also include replacement key pad cover thing like glass turntable come wheeled undercarriage allow smooth rotation nice would,2015-05-24,2015,5
49865715,RCHSF6V062F0K,B00DUZ8LBW,5,0,0,N,Y,... exactly what I needed to repair my microwave - easy install., this part exactly need repair microwave easy install,2015-05-24,2015,5
42490871,R3LLUXQC656K33,B00DUZ8LBW,2,0,0,N,Y,Two Stars, great the product come described time right product,2015-05-23,2015,5
37838521,R3UMLQR0WFBJ11,B005GSZB9Q,2,2,2,N,Y,Two Stars, does n't work pure sine wave inverter,2015-05-22,2015,5
899959,R2KLJXKH63Q79X,B00009V3X6,4,4,5,N,Y,"Great price, shipped in good speedy time", great price ship good speedy time small dent decide go complain worry oven mount neither u felt worth take start works great convection micro- wave,2015-05-20,2015,5
48715154,RA7TKH17IQK12,B005OW6RFG,1,0,0,N,N,Absolute Junk and fire hazzard, absolute junk currently try get second version microwave fix replace the first one die emit god awful blue smoke fortunately buy service agreement unfortunately still take month replace the replacement also malfunction the keypad start malfunction microwave start smoke wait resolution do buy look consumer report review thing lemon,2015-05-19,2015,5
49872061,R22JV9UGDBU4T4,B0052G14E8,5,0,0,N,Y,Nice!, fits cabinet pretty quiet 've use heat thing work great takes small amount countertop,2015-05-19,2015,5
20207650,RP2MT8N1SZ89T,B0052G14E8,5,0,0,N,Y,Danby Delivers Quality and Value, great product really like price amazing. br get time pack well. br would recommend others one caveat let 's hope last years. br martha,2015-05-19,2015,5
44035942,RGDMD4BTMC6F0,B0055UBB4O,5,0,0,N,Y,A great Canadian product!, just right size not big ..not small,2015-05-19,2015,5
20967425,R3QIBYTTC1BM0J,B004NXUJ60,5,0,0,N,Y,Five Stars, good paint touch interior microwave,2015-05-17,2015,5
31322171,R3KM1U52ML5ABN,B008MD2RH6,3,0,0,N,Y,Also the plate that rotates sticks and makes a horribly loud noise as if something is going to explode, arrived timely fashion well package my complaint it noisy run also plate rotate stick make horribly loud noise something go explode worry oven may last long the door also require hard push mechanism open door l would purchase,2015-05-17,2015,5
15498011,R6ITZ4QZ7PPYN,B00DUZ8LBW,5,0,0,N,Y,Five Stars, part receive time work perfectly,2015-05-17,2015,5
10594599,R1TZD1QDCSTKZ5,B0052G14E8,3,1,2,N,Y,Does the job. Eventually., this thing small 's need but weak 've use really awful microwave thing take long heat food it eventually job though price right,2015-05-16,2015,5
28498059,R53D680LOUMGG,B0055UBB4O,5,1,1,N,Y,"great value, intuitive controls", big enough easy use control great price,2015-05-16,2015,5
40238820,R2BTTPYBP2WRIN,B008F07MPS,1,3,3,N,N,Very disappointed., the first buy n't work right box we return another manage work month wo n't heat anything very disappointed,2015-05-16,2015,5
13448534,R2WGYPT425ZGI9,B00NN136NQ,3,1,1,N,Y,just ok, 've item month it purchase replace age micro/convection 've year while 've yet use various setting use microwave function more minute. br when receive item box n't show damage micro sizable dent exterior upper back part one side panel returning item seem like huge pain one problem order type merchandise line source call amazon customer service give credit damage. br on performance unit it work well microwave however louder microwave 've ever past include micro/convection buy one replace is problem associate dent housing perhaps. br now reason 've use micro function n't time dig thru manual figure use function it really intuitive come ease use also know wheel time adjustment n't realize much 'd get use simply enter time digitally know sound like petty complaint one would think technology advance would n't take backward step product design 'll add time decipher instruction function,2015-05-15,2015,5
51276712,R2U5A8P7ZZO75F,B005GSZB3M,2,3,5,N,N,Junk! Do not buy!, we buy microwave less three year ago it handy compact it burn spectacular dangerous flashing fire loud noise buy something else,2015-05-13,2015,5
12958901,R3PO0FS6U9AYH7,B00DUZ8LBW,5,0,0,N,Y,Got it same day as ordered.  Awesome, we back run,2015-05-13,2015,5
10001977,R2HS70FXJIHJXV,B00NN136NQ,5,2,2,N,Y,very good i event toast bread in it, very good event toast bread thank samsumg amazon tooooo,2015-05-11,2015,5
25982682,REKMNME7NFLP7,B005GSZB3M,4,1,1,N,N,... for about a year now and I am very happy with it, 've microwave year happy it fit corner kitchen counter work great reheat food cook vegetable,2015-05-11,2015,5
44418744,R3AYE2KD858HU2,B0052G14E8,3,0,0,N,Y,could be a bit larger, bit small also sound make ear piercing,2015-05-11,2015,5
11465766,RK5MFV1Q3CD08,B005GSZB3M,1,1,2,N,Y,One Star, love size n't last month,2015-05-09,2015,5
50782118,RYAK6FMQP5OIZ,B0052G14E8,5,0,0,N,Y,Five Stars, it work fine,2015-05-08,2015,5
23210843,R37QDZDVNK1DDR,B0052G14E8,4,0,0,N,Y,I have been very happy with the microwave, happy microwave it fit space perfectly far work well,2015-05-08,2015,5
3054229,R2DOL1YP03DBIP,B0055UBB4O,4,1,2,N,Y,i hate that opening the door moves the microwave towards you ..., hate open door move microwave towards place thats complaint,2015-05-08,2015,5
32536629,R30L5ZFH38L1TP,B00EU7AMX4,5,5,8,N,Y,Just perfect in all ways, exactly hop every way. br after need retire well-loved advantium opt replace more-basic microwave. br after rewire advantium require regular ol buy ge microwave-combo br instal what separate unit combination model well one br we use timer and microwave time something kind take grant br advantium many years.no microwave seem stupidly-basic br feature something learn hard way initially purchase top-rated sanyo unit. br and question us kvetch timer/use microwave conflict insist br ask much right br back ge stainless steel interior wickedly-easy clean 'beep tone n't obnoxious heating br element cook evenly. br just perfect way ca n't say it. br thanks,2015-05-08,2015,5
21554911,RY5ICOYO22ZKI,B0052G14E8,3,0,0,N,Y,Meh, too small heavy work expect,2015-05-07,2015,5
24230490,RTWQDLKBEHP2G,B00G4CV606,5,0,0,N,Y,Five Stars, easy install.looks great,2015-05-07,2015,5
50312719,R3J1816Y5MLS2I,B004ZU09QQ,5,0,1,N,Y,Five Stars, good microwave,2015-05-07,2015,5
29333641,R1J29IXQRJ03ZV,B005GSZB9Q,4,0,1,N,Y,for easy storage and use, bigger think still work well need fits right bed easy storage use definitely perfect space saver microwave,2015-05-06,2015,5
20016976,R1BERN7QTAHPSW,B0055UBB4O,3,0,0,N,Y,Fair Deal, the danby microwave work well somewhat flimsy 've month plastic coating keypad already bubbling peeling however microwave cost less price 's fair deal,2015-05-06,2015,5
14701711,R3PM6B8RRH94P4,B00NN136NQ,5,0,0,N,Y,... been about two months and my husband and I love this microwave, it two month husband love microwave we plan put new island build it look great work really well the convection feature huge bonus would buy,2015-05-05,2015,5
13425344,RV4OR1L3WDVZ9,B0052G14E8,4,0,0,N,Y,Compact Microwave, have month far good it small last one need something would fit small space 's hard find compact-sized microwave use warm thing seem trick,2015-05-03,2015,5
32076046,R2WU5EROQI8HNF,B0055UBB4O,5,3,3,N,Y,This Danby model is perfect for that, want small microwave heat food cook first place for example bake large casserole oven keep fridge later heat meal-sized portion this danby model perfect occasionally 'll prepare frozen dinner pizza good long food container exceed inch interior rotate cook surface. br br one thing aware watt microwave most food package show microwave time watt microwave this mean must cook thing long watt no problem do internet search microwave watt conversion chart 'll see plenty chart print post one print inside cupboard door consult need convert cooking time show food package watt danby example minute watt show package minute second watt microwave. br br this small sized unit watt power it may everyone however meet need exactly also look performs well problem 'm satisfied customer,2015-05-03,2015,5
25279865,R24KITNGJ7X38R,B004NXUJ60,5,1,1,N,Y,Five Stars, take rust turntable dremel motto br apply three coat ann hour apart br very happy,2015-05-03,2015,5
7702400,R353RGEUI9DIJ2,B007V7G5TU,5,0,0,N,Y,Five Stars, love microwave it work great add style flare kitchen,2015-05-03,2015,5
19654236,RHXIQ5HR7R8D7,B008F07MPS,4,2,3,N,Y,Can't go wrong with this microwave!, this model new version one many year it fit perfectly custom cabinetry it look great function really well we 're happy purchase,2015-05-02,2015,5
32929432,R3SY8YT8TX0HD4,B005GSZB7I,5,1,1,N,Y,Five Stars, fantastic love little bastard saves counter space look great,2015-05-01,2015,5
1974334,R13TGI03PCF3W6,B00EU7AMX4,4,7,7,N,Y,"Very happy, looks great in my kitchen and easy to use.", installed easily so far 've bake chocolate cake cooky convection method both turn perfect microwave work expect,2015-04-30,2015,4
10356216,R22IK2YT8XQ2JK,B008MD2RH6,5,1,2,N,Y,Dandy unit., everything want microwave all black look good black face has 30-second add-on feature like slides around remedied non-slip material has nice lip bottom clasp press button start prevents slip first place great price product -- time tell sure,2015-04-28,2015,4
1243911,R3C8ESDX6W9W3Y,B007V7G5TU,1,0,4,N,N,DO NOT WASTE YOUR TIME OR MONEY ON DANBY, do not purchase this piece of crap danby needs to learn how to build a functional appliance,2015-04-28,2015,4
13220429,RV9OLDPTXJN14,B0055UBB4O,4,0,0,N,Y,Good Quality, so far like microwave it seem like good quality material also well put together it 's great job efficiently heat,2015-04-28,2015,4
49545943,R2L1B4BKDA89EA,B003K5FPRU,1,2,2,N,N,Turntable makes a weird noise and continues to get worse. The paint has chipped off and now metal ..., purchase microwave problem since day you run timer microwave time turntable make weird noise continue get bad the paint chip metal show moisture come top micro damage cabinet n't even use unless find another one replace one,2015-04-27,2015,4
14107233,R20BVQVU5U21I8,B0055UBB4O,4,0,0,N,Y,i would of like more selection in the, exactly look would like selection color,2015-04-27,2015,4
44655735,R1EZTMPMRTJUO2,B005GSZB3M,2,1,4,N,Y,Will not work in OTR vehicles!, huge waste money we buy microwave specifically would fit little compartment husband 's otr truck we 've never issue get microwave work truck make matter bad husband call post phone number assistance keep get pass around one 'um n't know person next we would return microwave if n't already put truck leave home before discover n't work power source still n't know looks like put back large microwave take set bunk order make meal. br br we give perfect size does work want use house reason work power inverter otr truck use,2015-04-27,2015,4
50277410,RKIU8M23KE4O3,B00012ORT2,3,3,3,N,Y,"Ok, but some options are limited and the instructions are somewhat obtuse.", works fine somewhat lacking feature the defrost selection begin 1/2 lbs.. in single person household often need defrost small amount buy package pork chop vegetable etc split small package freeze also previous microwave second time add feature use often minute add feature microwave one minute often long need second short could always push that microwave also several fan speed light option the low fan speed useful n't need high speed reduce rather irritating high speed fan noise these restriction mostly somewhat irritating overall 'm dissatisfy unit also find installation instruction somewhat difficult follow mainly part n't seem go anywhere my previous unit different maker last year disappointment hope one last long,2015-04-27,2015,4
972588,R1NRJ47IB2OOB5,B005GSZB9Q,5,0,0,N,Y,Five Stars, everything perfect,2015-04-26,2015,4
38427592,R9BQALBELRTWH,B002Z8041A,2,0,0,N,N,Cheap materials.  Poor quality., spacers door handle door start come apart first year very poor quality brittle plastic guess tighten assembly can buy spacer buy handle go part your-selfers dam shame another american company fall victim poor quality,2015-04-26,2015,4
21230358,RXJOERQY6NIH5,B0058CLNBU,1,0,0,N,N,Gues what 14 months after buying It happened to me ..., gues month buy it happen we try samsung to morrow if help everthing call samsung go recycling bin,2015-04-26,2015,4
1288515,R1ZO5T5N9H5ROB,B0055UBB4O,4,1,1,N,Y,Four Stars, excelent thanks,2015-04-25,2015,4
12404037,R3F8SDZZ42Q34W,B007V7G5TU,5,0,0,N,Y,I'm very happy with this purchase, was draw one read positive review they spot 'm happy purchase,2015-04-23,2015,4
52595486,R3UYZQN5HCQV71,B00NN136NQ,1,5,6,N,Y,TREMENDOUS HEAT ON THE LEFT SIDE AND BACK.  DANGEROUS!, this gives off a tremendous amount of heat on the left side and the back simply touch left side casually complete fast heat cycle leave burn forearm felt around unit without touch find right side cool top reasonably back burning heat since countertop unit side expose application experience unit dangerous especially child return immediately,2015-04-23,2015,4
14691380,RV0ZPTTHTD0O1,B005JA0AII,1,1,1,N,N,"Hard to use, if it works at all.", we prior model ge cafe microwave completely die 3months it like pull teeth get ge anything however finally agree replace pay deliverer installation we go two month without microwave this new replacement model n't much well the fake metal plastic handle start peel week display dim they replace handle say ca n't anything display covered. br br as use microwave pain there keypad dial time sometimes press dial select something time press button it intuitive hard use ca n't wait completely die buy different brand,2015-04-23,2015,4
24952205,R21R3WW9OCDVYE,B004NXUJ60,5,0,0,N,Y,Five Stars, worked great looks like new microwave,2015-04-22,2015,4
35856143,R226MHGWFL43AZ,B004ZU09QQ,1,1,2,N,Y,Do Not Buy This Microwave, this bad microwave ever purchase it arrive without internal clock completely missing obviously n't function box and ca n't get replacement another week awful know microwave convenience move n't one time arrive time new home total disappointment product amazon,2015-04-22,2015,4
13240235,R2V28UNWER4583,B007V7G5TU,5,0,0,N,Y,Five Stars, nice product price delivered quickly,2015-04-21,2015,4
51342503,R6FD8HQTSD88O,B0055UBB4O,5,0,0,N,Y,Five Stars, awesome microwave seem much expensive pay,2015-04-21,2015,4
34683018,R14FW5HILO46S0,B005GSZB9Q,1,15,15,N,N,"My Whirlpool microwave, 18 months old, caught on ...", my whirlpool microwave month old catch fire try call whirlpool tell would get call back someone safety never happen call back sit hold minute customer service rep hang whirlpool needs to be held accountable for this faulty product this kind of product and customer service is not ok. no one buy product whirlpool wmc20005yw safety hazard,2015-04-21,2015,4
34460563,R1RRNK68CSBBOE,B00413662I,4,10,11,N,Y,I need a better finished bottom, care way bottom microwave finish need good finish bottom the filter bottom fit tightly enough,2015-04-21,2015,4
47155087,R12T6MQ6SMHAPK,B007V7G5TU,5,8,8,N,Y,Fits exactly as the other reviewers measured, it fit perfectly cabinet measurement give everyone accurate terrify would blow ancient fuse already electrically overtaxed retro apartment run small dimming light whew it heat nicely quite spacious the annoy thing start/stop button cancel tiny button near top panel so often go clear screen leftover time end start darn thing use cancel/stop button 'll reprogram in meantime love it. br br side note there cardboard-y thing stuck side microwave mention review manual leave it there if go manufacturer 's website find 's mica panel protect vent it 's tempt toss look place rest shiny chrome leave,2015-04-19,2015,4
19843686,RZKJ9B5Q749WA,B00G4CV606,5,0,0,N,Y,bought along with the GE microwave is just fine. Not large enough to fill the gap in ..., trim kit buy along ge microwave fine not large enough fill gap kitchen cabinet since replace large size ge advantium build microwave had get cabinet installer fill gap cabinetry trim kit looks fine is perfect area use exact size watch,2015-04-19,2015,4
52607566,R3PXXLXNMOEUMF,B00NQFSSWS,4,1,3,N,N,"A very nice unit, but not much power", this slick-looking unit unfortunately n't heat thing fast enough probably 's watts instead like many others the grill feature nice addition allow cook item normally would n't cook microwave cosmetically 's treat look different others you can see food inside 's cooking black interior 's easy see others the front plastic -- stainless 's the control nice push button opener easy unit relatively quiet cook overall 're quite pleased however like nuke food shortest time look elsewhere,2015-04-18,2015,4
14347810,R2IY4CE8VLPTJJ,B0055UBB4O,5,0,0,N,Y,Works great! Doesn't take up the whole counter, big enough plate food works great does n't take whole counter,2015-04-18,2015,4
20023356,R30S8EQAXDPE0T,B0055UBB4O,3,0,0,N,Y,Three Stars, small average microwave,2015-04-16,2015,4
28427570,R2PXZLI7HVC2KJ,B0052G51AQ,5,0,0,N,Y,Very Satisfied, great price watt works perfect,2015-04-16,2015,4
13851211,R28A4J68L184B3,B008MD2RH6,4,0,0,N,Y,I would have given it five stars if there was ..., would give five star handle door grab 's decide give four star,2015-04-16,2015,4
6276510,R2OTFWUC33J2RK,B005GSZB7I,1,1,1,N,Y,One Star, does work send back,2015-04-16,2015,4
27229910,R2LHZYSUVJ0DIY,B00NQFSSWS,4,0,1,N,Y,Four Stars, fit perfect cupboard nice sleek design..easy clean..have n't use grill part yet expect soon,2015-04-16,2015,4
26222725,R1Q1DMVAKV0PA3,B008MD2RUS,1,0,0,N,Y,One Star, missing turnable shaft ca n't use without part will alter feedback problem resolve,2015-04-16,2015,4
970142,R3IO29LYC3C64A,B0055UBB4O,4,0,0,N,N,good, working well far good,2015-04-16,2015,4
46661323,R2IC3QN4JJ67P5,B00NN136NQ,1,0,3,N,Y,Not recommended unless you like wasting your time and not having ..., unit defective upon arrival could repair two attempt numerous phone call samsung not recommended unless like waste time microwave month purchase,2015-04-15,2015,4
12731606,RERRISE94H2O6,B005GSZB9Q,5,0,0,N,Y,Five Stars, met need,2015-04-14,2015,4
6673196,R3VOJK777371YN,B004NXUJ60,1,2,3,N,Y,Don't waste you money, the thing cover spot when turn microwave spark wait hour it ge mstainless side was n't cheap gift suck buy new one,2015-04-14,2015,4
35811163,R1EQR7AC65MJ57,B0055UBB4O,5,0,0,N,Y,Good price great product, good price good product br the price right three month use 've problem,2015-04-13,2015,4
4919531,R15DW8TP6PYKXQ,B004NXUJ60,5,0,0,N,Y,Five Stars, paint great job would buy,2015-04-13,2015,4
24593315,R314F1DVRDWTTF,B0052G51AQ,5,0,0,N,Y,Five Stars, nice,2015-04-13,2015,4
23005561,RL8B72WJEZKUO,B0055UBB4O,3,0,0,N,Y,value for monet, get good bargain looks good countertop though small size limited power it work perfectly well serve purpose,2015-04-13,2015,4
12937107,R1DW6NVZ10VBWE,B0052G14E8,5,0,0,N,Y,Good smaller microwave., so far good 've use month small size less oppressive small kitchen intuitive control no complaint,2015-04-13,2015,4
34942230,R24X384TUWR84J,B005GSZB7I,5,2,2,N,Y,Very nice small microwave, very nice small microwave small footprint still powerful enough also good put high place like top fridge control bottom part,2015-04-11,2015,4
44835915,R18UEDTIGLZFTD,B003KI1W3I,4,0,0,N,Y,"Turn table motor works well. Only problem, it ...", turn table motor work well only problem reverse counter clock wise random does n't automatically reverse direction every start,2015-04-10,2015,4
34246170,R2LXISLVU03D1O,B005GSZB7I,5,2,2,N,Y,Great design. Compact and efficient, great design compact efficient easy use,2015-04-10,2015,4
4149767,R1DBTNDRNHJEU8,B0055UBB4O,4,0,0,N,Y,... cook and reheating and it does both jobs just fine., we use quick cook reheating job fine,2015-04-09,2015,4
38012111,R28ZKVUHCXI34I,B007V7G5TU,5,0,0,N,Y,Five Stars, love just describe work great,2015-04-08,2015,4
8099599,RBIGJW4HRXE4V,B00DUZ8LBW,5,0,0,N,Y,Five Stars, e z fix fit perfectly work great,2015-04-08,2015,4
14022248,R24043XL4797KY,B00NXRHIO8,5,1,2,N,Y,Awesome on all points., fantastic microwave buy replace pos ge micro fail less year very powerful intelligent setting attractive,2015-04-07,2015,4
21015780,R1I5I2318M3B9R,B0043GDSR4,1,0,6,N,N,One Star, do not buy this,2015-04-07,2015,4
34665611,R24810Q3ZRRTLZ,B00NG0FP7E,1,24,29,N,Y,The older model worked fine until I melted it with a small kitchen fire ..., buy unit replace old lg model discontinue the old model work fine melt small kitchen fire naturally one time disconnect smoke alarm the new model arrive quickly get friend help install you 'll need friend -it 's heavy hold one hand screw bolt other. br br give four star initial review 'm change one star couple month microwave 's fan interior light would go sometimes close oven door but open gently close door 'd turn it 's six month since first instal oven problem become frequent today son text home microwave wo n't turn matter tell leave door open get home tonight disconnect n't burn house a microwave oven suppose make life convenient fill u dread start electric fire checking internet seem uncommon problem it 's probably go cover warranty and get manufacturer they n't go pay repairman make housecall lousy microwave oven if pay shpping way might well buy new microwave lessons learn buy appliance brick mortar store whose return/service policy understand use over-the-range microwave,2015-04-07,2015,4
43644628,R1M4PNCKMW31FE,B007V7G5TU,5,0,0,N,N,Looks and works great. Easygoing to read key board ., looks work great easygoing read key board,2015-04-06,2015,4
2499559,R3F2LCNNLVDE71,B00DUZ8LBW,5,0,0,N,Y,Five Stars, works advertised,2015-04-05,2015,4
14874192,R2OQYLSLE5QE9P,B004NXUJ60,5,0,0,N,Y,awesome!, my old microwave go strong planned obsolete longer go take paint work great prep take old paint may like new paint bubble so prep,2015-04-05,2015,4
23759855,R30DTC8PFT3O6M,B007V7G5TU,5,0,0,N,Y,Five Stars, really nice fit finish stainless interior wipe clean get it,2015-04-04,2015,4
10462174,R2XX5W3PADIA88,B0052G14E8,5,0,0,N,Y,Fantastic!!!, perfect size and work great. br love it..,2015-04-03,2015,4
29716231,R275TOKV40U353,B004ZU09QQ,4,0,0,N,Y,HAVE HAD THE MICROWAVE FOR ABOUT A MONTH NICE SIZE AND WORKS VERY WELL AND QUIET SHIPPING WAS ..., have had the microwave for about a month nice size and works very well and quiet shipping was a little slow due to being out of stock but seems to be a good product made her in usa from what they say,2015-04-02,2015,4
22856073,R1LAM8T6FGKZF1,B004ZUWBVW,5,0,0,N,Y,Perfect  !," this exactly look not large hold dinner plate heats food well love express cook feature simply push 1,2 ect however many minute want start run till finish also like fact display go back clock time instead say end like previous one could happy",2015-04-02,2015,4
12201255,R3KY22KCH3IL7K,B0055UBB4O,2,1,2,N,Y,Don't waste your money., loved first get purchase read really great review however notice top get really hot several week purchase get hot shut this n't happen keep month half purchase go open door put cup coffee top part handle broke- saw piece plastic shoot across counter return get another brand- go waste money another cheap piece equipment,2015-04-02,2015,4
22719887,RTN1JHWIWIGYK,B0052G51AQ,5,0,0,N,Y,It has all the right features, it thing care light go open door quick one touch feature second plus single minute right size power us,2015-04-02,2015,4
35142409,R2GXN7E5UV5Y4F,B0052G51AQ,5,0,0,N,N,I've only had this about 4 months but so far ..., 've month far work well it 's powerful last microwave,2015-04-02,2015,4
49380869,RJWLU4GT90TD6,B004YKDYVE,1,0,0,N,Y,Junk micro and junk seller, absolute piece junk unsavory seller do buy microwave it refurbish n't know the cord trim previous owner could fit hole quite surprise did n't come template install buy separate door close way hard noisy. br br and 's dead one year later previous microwave years. br br total junk wish could give microwave zero star,2015-03-31,2015,3
35023075,R2ES60TLKTNJLK,B00NQFSSWS,4,0,1,N,Y,Looks good works well, get microwave yesterday add know but far good like look ease use wait try grill feature the grill feature make heavy much also compare microwave remember look wattage bit low cooking time bit longer,2015-03-31,2015,3
