,customer_id,review_id,product_id,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_body,review_date,year,month
1373,8600,6531,468,5,0,0,1,0,0.4066666666666666,483984000000.0,2015,5
1374,1189,4275,486,1,0,0,1,0,-0.1,483897600000.0,2015,5
1375,7834,2596,296,1,0,0,1,0,-0.6999999999999998,483897600000.0,2015,5
1376,918,1963,198,5,0,0,1,0,0.8,483897600000.0,2015,5
1377,9823,1041,246,5,0,0,1,0,0.15916666666666668,483897600000.0,2015,5
1378,8753,8451,452,5,0,0,1,0,0.1375,483897600000.0,2015,5
1379,9679,9776,339,1,1,4,1,0,0.0,483897600000.0,2015,5
1380,3657,6872,132,5,0,0,1,0,0.37142857142857144,483897600000.0,2015,5
1381,6044,6581,102,5,0,0,1,0,0.9,483897600000.0,2015,5
1382,8759,8300,171,3,0,0,1,0,0.09849999999999999,483811200000.0,2015,5
1383,10762,7468,452,4,0,0,1,0,0.55,483811200000.0,2015,5
1384,9995,9453,301,5,0,0,1,0,0.8,483811200000.0,2015,5
1385,1246,1995,134,3,0,0,1,0,0.12222222222222223,483811200000.0,2015,5
1386,8213,3366,460,5,0,0,1,0,0.008928571428571437,483811200000.0,2015,5
1387,3447,8433,409,5,0,0,1,0,0.30625,483811200000.0,2015,5
1388,3263,4617,78,1,0,0,1,0,0.19791666666666666,483811200000.0,2015,5
1389,9805,10983,206,5,1,1,1,0,0.4,483811200000.0,2015,5
1390,8887,5858,371,5,0,0,1,1,0.23781818181818187,483811200000.0,2015,5
1391,2782,7725,5,2,0,1,1,0,-0.14375,483724800000.0,2015,5
1392,6791,1480,250,4,0,0,1,0,-0.21875,483724800000.0,2015,5
1393,3214,1951,452,5,0,0,1,0,0.11666666666666665,483724800000.0,2015,5
1394,8821,4114,132,1,3,4,1,0,-0.5,483724800000.0,2015,5
1395,6711,188,410,5,0,0,1,0,0.3645833333333333,483724800000.0,2015,5
1396,10067,2771,460,3,1,2,1,0,0.15833333333333333,483724800000.0,2015,5
1397,7695,4322,75,4,0,0,1,0,0.16666666666666666,483724800000.0,2015,5
1398,9922,8013,367,4,0,0,1,0,0.17857142857142858,483724800000.0,2015,5
1399,4356,8895,452,1,0,0,1,0,0.095,483724800000.0,2015,5
1400,11334,2793,389,5,0,0,1,0,0.55,483638400000.0,2015,4
1401,2949,7299,75,3,0,0,1,0,-0.19375,483638400000.0,2015,4
1402,1131,7971,132,5,0,0,1,0,0.06666666666666668,483638400000.0,2015,4
1403,11223,11113,238,5,0,0,1,1,0.1615,483638400000.0,2015,4
1404,5397,9314,117,5,0,0,1,0,0.30952380952380965,483638400000.0,2015,4
1405,7684,4500,171,5,1,2,1,0,0.19407407407407412,483638400000.0,2015,4
1406,6662,5497,284,5,0,0,1,0,0.04444444444444445,483638400000.0,2015,4
1407,530,7325,77,3,1,1,1,0,0.1,483638400000.0,2015,4
1408,7903,10550,533,5,1,1,1,0,0.3,483638400000.0,2015,4
1409,6152,1706,468,5,0,0,1,0,0.8,483638400000.0,2015,4
1410,749,5734,112,5,0,0,1,0,1.0,483638400000.0,2015,4
1411,1615,10713,377,4,0,0,1,0,0.0196969696969697,483638400000.0,2015,4
1412,8028,8964,132,5,0,0,1,0,0.5333333333333333,483638400000.0,2015,4
1413,6901,7215,468,5,0,0,1,0,0.2492063492063492,483638400000.0,2015,4
1414,6312,3576,87,5,0,0,1,0,0.6208333333333333,483552000000.0,2015,4
1415,8663,2160,71,4,0,0,1,0,-0.029166666666666674,483552000000.0,2015,4
1416,8653,8306,508,4,0,0,1,0,0.7,483552000000.0,2015,4
1417,7122,4160,185,5,0,0,1,0,-0.23095238095238088,483552000000.0,2015,4
1418,6618,6582,289,5,0,0,1,0,0.4800000000000001,483552000000.0,2015,4
1419,2721,10597,189,5,1,2,1,0,0.8,483552000000.0,2015,4
1420,4306,8539,250,1,1,2,1,0,0.26666666666666666,483552000000.0,2015,4
1421,7712,4781,410,5,0,0,1,0,-0.05678571428571429,483552000000.0,2015,4
1422,10314,10296,132,5,0,0,1,0,0.2622294372294372,483552000000.0,2015,4
1423,9777,484,201,5,143,147,1,0,0.37222222222222223,483552000000.0,2015,4
1424,7493,3810,153,5,0,0,1,0,1.0,483552000000.0,2015,4
1425,3147,9676,37,5,0,0,1,0,0.18833333333333335,483552000000.0,2015,4
1426,10711,9584,132,5,0,0,1,0,0.23333333333333336,483552000000.0,2015,4
1427,3076,11325,132,5,0,0,1,0,0.14583333333333331,483552000000.0,2015,4
1428,7826,811,328,5,1,1,1,0,0.85,483552000000.0,2015,4
1429,1063,8155,71,5,0,0,1,0,0.8,483552000000.0,2015,4
1430,9736,9192,508,5,0,0,1,0,0.8,483552000000.0,2015,4
1431,5739,4479,74,1,1,1,1,0,-0.07727272727272727,483465600000.0,2015,4
1432,818,6574,171,4,0,0,1,0,0.3909090909090909,483465600000.0,2015,4
1433,7657,4319,246,4,0,0,1,0,0.0,483465600000.0,2015,4
1434,5927,4006,508,5,1,1,1,0,1.0,483465600000.0,2015,4
1435,10439,8706,508,4,10,11,1,0,0.255,483465600000.0,2015,4
1436,3897,9523,420,5,0,0,1,0,0.5,483465600000.0,2015,4
1437,4664,9722,467,5,0,0,1,0,0.3148076923076923,483465600000.0,2015,4
1438,2660,10228,367,5,0,0,1,0,0.3,483465600000.0,2015,4
1439,6628,8156,71,2,0,2,1,0,0.3086507936507937,483465600000.0,2015,4
1440,6167,7959,392,4,0,0,1,0,0.3708333333333333,483379200000.0,2015,4
1441,7599,724,87,5,0,0,1,0,0.3666666666666667,483379200000.0,2015,4
1442,1658,5632,481,5,0,0,1,0,1.0,483379200000.0,2015,4
1443,8651,1645,392,5,0,0,1,0,0.7,483379200000.0,2015,4
1444,971,4525,335,5,0,0,1,0,0.35,483379200000.0,2015,4
1445,2558,3721,470,1,0,0,1,0,0.0,483379200000.0,2015,4
1446,7408,3769,132,4,0,0,1,0,0.6,483379200000.0,2015,4
1447,7812,10906,49,3,0,0,1,0,0.55,483379200000.0,2015,4
1448,7463,8188,513,3,1,1,1,0,0.11666666666666667,483379200000.0,2015,4
1449,116,5145,132,5,0,0,1,0,0.42095238095238097,483379200000.0,2015,4
1450,7861,2888,198,4,0,0,1,0,0.0625,483379200000.0,2015,4
1451,8532,10624,535,5,1,1,1,0,0.675,483379200000.0,2015,4
1452,6364,7061,58,5,0,0,1,0,0.5,483379200000.0,2015,4
1453,2484,636,171,5,1,1,1,0,0.8,483379200000.0,2015,4
1454,6732,10707,481,5,0,0,1,0,0.5,483292800000.0,2015,4
1455,9554,7180,469,5,0,0,1,0,0.7,483292800000.0,2015,4
1456,4045,8064,452,5,0,0,1,0,0.34,483292800000.0,2015,4
1457,10085,8161,443,5,1,1,1,0,0.0,483292800000.0,2015,4
1458,3871,3120,435,1,0,0,1,0,0.0,483292800000.0,2015,4
1459,1295,571,188,3,0,0,1,0,0.04750000000000001,483206400000.0,2015,4
1460,8182,1731,452,4,0,0,1,0,0.5555555555555555,483206400000.0,2015,4
1461,7952,3031,452,5,0,0,1,0,0.3277777777777778,483206400000.0,2015,4
1462,5403,5016,399,4,0,1,1,0,0.8,483206400000.0,2015,4
1463,6851,3395,117,5,0,0,1,0,0.55,483206400000.0,2015,4
1464,3385,6771,246,1,0,1,1,0,-0.3333333333333333,483206400000.0,2015,4
1465,7019,8356,171,1,1,1,1,0,0.0,483206400000.0,2015,4
1466,9534,8157,58,5,0,0,1,0,0.35,483206400000.0,2015,4
1467,436,9274,301,5,0,0,1,0,0.14375000000000002,483206400000.0,2015,4
1468,1990,3268,453,4,0,0,1,0,0.5,483206400000.0,2015,4
1469,6893,7283,217,2,0,1,1,0,-0.33749999999999997,483206400000.0,2015,4
1470,9294,1970,452,2,0,0,1,0,0.0728030303030303,483206400000.0,2015,4
1471,6876,193,513,4,0,0,1,0,0.3666666666666667,483206400000.0,2015,4
1472,8640,3842,55,1,0,0,1,0,0.0,483120000000.0,2015,4
1473,10850,72,457,2,6,7,1,0,0.4,483120000000.0,2015,4
1474,5855,991,171,4,0,0,1,0,0.4166666666666667,483120000000.0,2015,4
1475,9194,7730,533,5,0,0,1,0,0.0,483120000000.0,2015,4
1476,9857,7001,17,5,0,0,1,0,0.8,483120000000.0,2015,4
1477,2836,10388,367,4,0,0,1,0,-0.12397186147186147,483120000000.0,2015,4
1478,574,7369,410,4,0,0,1,0,-0.016666666666666673,483120000000.0,2015,4
1479,6220,6835,392,5,0,0,1,0,0.8,483120000000.0,2015,4
1480,6995,42,189,5,0,0,1,0,1.0,483120000000.0,2015,4
1481,11300,1273,25,5,0,0,1,0,0.2833333333333334,483120000000.0,2015,4
1482,3679,10106,457,5,1,1,1,0,0.375,483120000000.0,2015,4
1483,7916,7368,25,5,0,0,1,0,0.6055555555555555,483120000000.0,2015,4
1484,2031,4823,81,3,0,0,1,0,0.2,483120000000.0,2015,4
1485,7238,2971,201,3,0,0,1,0,0.7,483120000000.0,2015,4
1486,1861,10005,508,1,2,2,1,0,-0.2625,483120000000.0,2015,4
1487,11231,9459,347,5,0,0,1,0,0.0888888888888889,483120000000.0,2015,4
1488,2939,9127,468,5,0,0,1,0,-0.25,483033600000.0,2015,4
1489,4752,66,452,4,0,0,1,1,-0.021428571428571436,483033600000.0,2015,4
1490,423,1794,246,5,0,0,1,0,0.25,483033600000.0,2015,4
1491,3427,7553,232,2,0,0,1,0,-0.13,483033600000.0,2015,4
1492,1257,3035,81,2,0,0,1,0,0.22777777777777777,483033600000.0,2015,4
1493,3895,7789,468,4,0,0,1,0,0.4,483033600000.0,2015,4
1494,6381,10422,513,1,1,1,1,1,0.13333333333333333,483033600000.0,2015,4
1495,9130,5978,301,1,0,1,1,0,-0.3,483033600000.0,2015,4
1496,4624,6122,468,5,1,2,1,0,0.40111111111111103,483033600000.0,2015,4
1497,989,9230,36,5,0,0,1,0,0.7666666666666666,483033600000.0,2015,4
1498,1422,5727,198,3,0,0,1,0,-0.036666666666666646,483033600000.0,2015,4
1499,10240,11220,185,5,0,0,1,0,0.0,483033600000.0,2015,4
1500,7076,116,132,5,0,0,1,0,0.05305555555555556,483033600000.0,2015,4
1501,6273,3351,144,5,0,0,1,0,0.32083333333333336,483033600000.0,2015,4
1502,8350,4734,71,5,0,0,1,0,0.5,483033600000.0,2015,4
1503,7565,5292,105,3,0,0,1,0,0.10520833333333333,482947200000.0,2015,4
1504,6929,6610,71,5,0,1,1,0,0.1361111111111111,482947200000.0,2015,4
1505,6612,4289,105,5,0,0,1,0,0.13333333333333333,482947200000.0,2015,4
1506,3675,2756,313,5,0,0,1,0,0.39999999999999997,482947200000.0,2015,4
1507,6726,7861,457,5,1,1,1,0,0.6799999999999999,482947200000.0,2015,4
1508,3358,5168,289,5,0,0,1,0,0.8,482947200000.0,2015,4
1509,4383,5637,117,5,0,0,1,0,0.25,482947200000.0,2015,4
1510,5421,2789,275,4,0,0,1,0,0.16111111111111112,482947200000.0,2015,4
1511,10414,8874,388,1,0,0,1,0,0.12499999999999999,482947200000.0,2015,4
1512,5682,1566,36,5,0,0,1,0,0.8,482860800000.0,2015,4
1513,9610,9561,289,5,0,0,1,0,0.32814814814814813,482860800000.0,2015,4
1514,7680,5998,508,5,1,1,1,0,0.06666666666666668,482860800000.0,2015,4
1515,8002,9129,275,1,2,3,1,0,0.075,482860800000.0,2015,4
1516,9796,9567,37,5,0,0,1,0,0.0,482860800000.0,2015,4
1517,7894,8288,533,5,0,0,1,0,0.8,482860800000.0,2015,4
1518,1551,1586,467,5,0,0,1,0,0.25,482860800000.0,2015,4
1519,7810,1888,339,5,0,0,1,0,0.0,482860800000.0,2015,4
1520,7227,7273,468,5,0,0,1,0,0.44137566137566137,482860800000.0,2015,4
1521,5390,4618,144,5,0,0,1,0,0.20354166666666665,482860800000.0,2015,4
1522,9218,5152,87,4,0,0,1,0,0.8,482860800000.0,2015,4
1523,4281,5388,36,5,0,0,1,0,1.0,482860800000.0,2015,4
1524,10381,5668,410,3,0,0,1,0,0.31666666666666665,482860800000.0,2015,4
1525,1487,4521,367,4,0,0,1,1,0.3,482860800000.0,2015,4
1526,1841,10969,39,2,0,0,1,0,-0.02708333333333334,482860800000.0,2015,4
1527,1018,1711,438,5,0,0,1,0,0.276,482774400000.0,2015,4
1528,5266,2507,410,5,0,0,1,0,0.43333333333333335,482774400000.0,2015,4
1529,10679,455,347,5,0,0,1,0,0.21666666666666667,482774400000.0,2015,4
1530,8813,6710,289,5,0,0,1,0,0.1415974025974026,482774400000.0,2015,4
1531,5889,9504,467,5,0,0,1,0,0.5,482774400000.0,2015,4
1532,9458,10727,171,5,0,0,1,0,0.4,482774400000.0,2015,4
1533,9141,975,410,5,0,0,1,0,0.18194444444444446,482774400000.0,2015,4
1534,1305,7516,452,5,0,0,1,0,0.0,482774400000.0,2015,4
1535,10405,7231,457,5,1,1,1,0,0.25866666666666666,482774400000.0,2015,4
1536,6024,1422,71,5,0,2,1,0,0.7,482774400000.0,2015,4
1537,10389,8056,452,5,0,0,1,0,1.0,482774400000.0,2015,4
1538,9061,8652,198,5,0,0,1,0,0.75,482688000000.0,2015,4
1539,1544,3323,248,4,10,11,1,0,0.16666666666666674,482688000000.0,2015,4
1540,5494,1495,460,3,1,1,1,0,0.24,482688000000.0,2015,4
1541,4149,5463,156,5,0,0,1,0,0.6166666666666667,482688000000.0,2015,4
1542,1790,1212,452,5,0,0,1,0,0.8,482688000000.0,2015,4
1543,10946,7819,469,5,1,1,1,0,0.2333333333333333,482688000000.0,2015,4
1544,10191,4442,189,3,1,2,1,0,0.12476190476190477,482688000000.0,2015,4
1545,7732,607,468,5,0,1,1,0,0.24444444444444446,482688000000.0,2015,4
1547,7787,4821,75,5,1,1,1,0,0.4,482688000000.0,2015,4
1548,5059,6260,493,5,0,0,1,0,0.32,482688000000.0,2015,4
1549,1052,3753,238,5,0,0,1,0,0.2333333333333333,482601600000.0,2015,4
1550,2483,5638,80,5,0,0,1,0,0.5,482601600000.0,2015,4
1551,4701,4485,189,5,0,0,1,0,0.7,482601600000.0,2015,4
1552,633,2386,71,5,0,1,1,0,0.9099999999999999,482601600000.0,2015,4
1553,6486,3567,250,5,0,0,1,0,0.5,482601600000.0,2015,4
1554,4318,1001,33,5,0,0,1,0,0.4935714285714285,482601600000.0,2015,4
1555,10444,6470,153,5,0,0,1,0,0.7,482601600000.0,2015,4
1556,1878,979,452,5,0,0,1,0,0.11666666666666667,482601600000.0,2015,4
1557,7588,3533,508,5,0,0,1,0,0.8,482601600000.0,2015,4
1558,2386,1015,452,4,0,0,1,0,0.7,482601600000.0,2015,4
1559,2410,2342,243,4,0,0,1,0,-0.2142857142857143,482515200000.0,2015,4
1560,5129,10403,275,5,0,0,1,0,0.8,482515200000.0,2015,4
1561,5947,11189,236,5,0,0,1,0,0.8,482515200000.0,2015,4
1562,4774,1733,37,5,0,0,1,0,0.046666666666666676,482515200000.0,2015,4
1563,8393,540,188,5,0,0,1,0,0.65,482515200000.0,2015,4
1564,7207,11386,457,5,1,1,1,0,0.3666666666666667,482515200000.0,2015,4
1565,1832,2480,144,4,0,0,1,0,0.1571428571428571,482515200000.0,2015,4
1566,1908,11447,392,5,0,0,1,0,0.7,482428800000.0,2015,4
1567,3420,10679,171,5,0,0,1,0,0.85,482428800000.0,2015,4
1568,7710,7081,420,2,0,0,1,0,-0.05000000000000001,482428800000.0,2015,4
1569,4976,1455,75,5,32,32,1,0,0.2084722222222222,482428800000.0,2015,4
1570,6056,7929,36,5,0,1,1,0,0.0,482428800000.0,2015,4
1571,9403,3003,80,5,0,0,1,0,0.4375,482428800000.0,2015,4
1572,5343,7955,226,5,5,5,1,0,0.22724358974358974,482342400000.0,2015,4
1573,1603,159,452,3,0,0,1,0,-0.14583333333333334,482342400000.0,2015,4
1574,6021,8844,281,5,0,0,1,0,0.5,482342400000.0,2015,4
1575,9425,6093,188,4,0,0,1,0,0.8,482342400000.0,2015,4
1576,5872,315,347,5,0,0,1,0,0.6,482342400000.0,2015,4
1577,4857,11452,301,5,0,0,1,0,0.7,482342400000.0,2015,4
1578,9128,3622,481,5,0,0,1,0,0.5041666666666667,482256000000.0,2015,4
1579,2420,3455,243,4,5,6,1,0,0.010714285714285718,482256000000.0,2015,4
1580,993,8914,132,5,0,0,1,0,0.1658333333333333,482256000000.0,2015,4
1581,1207,6913,74,5,0,0,1,0,0.3416666666666666,482256000000.0,2015,4
1582,889,11203,246,5,2,3,1,0,0.08531746031746032,482256000000.0,2015,4
1583,8096,7404,299,5,0,0,1,0,0.2833333333333333,482256000000.0,2015,4
1584,9379,6877,410,5,0,0,1,0,0.43333333333333335,482256000000.0,2015,4
1585,10432,10153,171,4,0,0,1,0,0.42500000000000004,482256000000.0,2015,4
1586,11099,511,171,5,0,0,1,0,0.9,482256000000.0,2015,4
1587,8078,2375,71,3,0,0,1,0,-0.19375,482256000000.0,2015,4
1588,8095,3657,226,5,0,0,1,0,0.5,482169600000.0,2015,4
1589,290,4213,83,5,0,0,1,0,0.11369949494949494,482169600000.0,2015,4
1590,4804,6065,250,3,0,0,1,0,0.06904761904761905,482169600000.0,2015,4
1591,1160,9412,104,5,0,0,1,0,0.14666666666666667,482169600000.0,2015,4
1592,9564,3784,438,4,0,0,1,0,0.39999999999999997,482169600000.0,2015,4
1593,4902,4233,533,4,1,2,1,0,0.0722222222222222,482169600000.0,2015,4
1594,9631,6878,289,2,0,0,1,0,0.0,482169600000.0,2015,4
1595,1050,4568,132,3,0,1,1,0,-0.0361111111111111,482169600000.0,2015,4
1596,10947,3079,246,5,0,0,1,0,-0.11666666666666665,482169600000.0,2015,4
1597,6748,4214,535,5,0,1,1,0,1.0,482083200000.0,2015,4
1598,5525,5614,81,4,0,0,1,0,0.4,482083200000.0,2015,4
1599,54,1259,217,2,0,0,1,0,0.10000000000000002,482083200000.0,2015,4
1600,789,4938,453,5,0,0,1,0,0.26666666666666666,482083200000.0,2015,4
1601,7569,4800,74,5,0,0,1,0,0.4592727272727273,482083200000.0,2015,4
1602,8507,11146,438,5,0,0,1,0,1.0,482083200000.0,2015,4
1603,2597,6612,117,5,0,0,1,0,0.14583333333333331,482083200000.0,2015,4
1604,10368,3953,311,5,2,2,1,0,0.10416666666666667,482083200000.0,2015,4
1605,3980,5677,117,5,0,0,1,0,0.12186147186147187,482083200000.0,2015,4
1606,994,8505,243,2,0,1,1,0,-0.17857142857142858,482083200000.0,2015,4
1607,7065,8887,339,5,0,0,1,0,1.0,482083200000.0,2015,4
1608,3804,1159,189,5,0,0,1,0,0.5,482083200000.0,2015,4
1609,9429,4274,144,5,0,0,1,0,0.553125,482083200000.0,2015,4
1610,1640,7458,171,4,0,0,1,0,-0.017857142857142867,482083200000.0,2015,4
1611,2069,2159,247,5,0,0,1,0,0.585,482083200000.0,2015,4
1612,1177,9847,198,4,0,0,1,0,0.36666666666666664,482083200000.0,2015,4
1613,2387,2870,243,5,1,1,1,0,0.15729166666666666,481996800000.0,2015,4
1614,9310,4725,171,1,2,3,1,0,0.10027657527657524,481996800000.0,2015,4
1615,2578,9430,171,4,0,0,1,0,0.35,481996800000.0,2015,4
1616,5960,8295,77,5,0,0,1,0,0.2857142857142857,481996800000.0,2015,4
1617,7756,4986,188,3,0,0,1,0,0.5,481996800000.0,2015,4
1618,2307,5657,499,5,0,0,1,0,0.6,481996800000.0,2015,4
1619,1133,4191,132,5,0,0,1,0,0.43,481996800000.0,2015,4
1620,3966,11287,328,4,1,1,1,1,0.11998663101604277,481996800000.0,2015,4
1621,7676,10975,188,3,0,0,1,0,0.19999999999999998,481996800000.0,2015,4
1622,5470,4893,286,3,0,0,1,0,0.31666666666666665,481996800000.0,2015,4
1623,8463,5190,508,5,0,0,1,0,0.25,481996800000.0,2015,4
1624,9226,7879,112,4,0,0,1,0,0.8,481996800000.0,2015,4
1625,1800,10751,206,5,0,0,1,0,0.2375,481910400000.0,2015,4
1626,10315,861,467,4,0,0,1,0,0.21666666666666667,481910400000.0,2015,4
1627,609,2880,232,5,0,0,1,0,0.5,481910400000.0,2015,4
1628,5221,7969,171,5,0,0,1,0,0.5,481910400000.0,2015,4
1629,2611,11145,36,2,0,0,1,0,0.05636197136197137,481910400000.0,2015,4
1630,1411,10255,132,5,0,0,1,0,0.6000000000000001,481910400000.0,2015,4
1631,7673,293,486,5,0,0,1,0,0.6711111111111112,481910400000.0,2015,4
1632,7715,1528,339,5,0,0,1,0,-0.040000000000000015,481910400000.0,2015,4
1633,7773,8059,73,5,0,1,1,0,0.7,481910400000.0,2015,4
1634,6545,1243,171,5,0,0,1,0,0.48333333333333334,481910400000.0,2015,4
1635,2422,6511,140,5,3,3,1,0,-0.05416666666666666,481910400000.0,2015,4
1636,5206,9346,226,5,0,1,1,0,0.2578125,481910400000.0,2015,4
1637,10989,9785,499,5,0,0,1,0,0.10916666666666668,481824000000.0,2015,4
1638,568,3965,275,5,0,0,1,0,0.55,481824000000.0,2015,4
1639,9973,491,203,2,3,4,1,0,-0.08495370370370368,481824000000.0,2015,4
1640,11272,8725,460,5,0,0,1,0,0.21666666666666665,481824000000.0,2015,4
1641,1677,4249,201,5,0,0,1,0,0.2666666666666667,481824000000.0,2015,4
1642,11304,10410,186,3,2,3,1,0,0.16784722222222223,481824000000.0,2015,4
1643,8674,4957,13,5,0,0,1,0,0.5,481824000000.0,2015,4
1644,977,3575,201,4,0,0,1,0,0.8,481824000000.0,2015,4
1645,3622,8271,74,5,0,0,1,0,0.35,481824000000.0,2015,4
1646,9664,11291,399,5,0,0,1,0,0.6,481824000000.0,2015,4
1647,5071,3409,171,4,0,0,1,0,0.23611111111111108,481824000000.0,2015,4
1648,7506,5611,508,5,0,0,1,0,0.55,481824000000.0,2015,4
1649,3751,5583,171,3,0,0,1,0,0.22666666666666666,481824000000.0,2015,4
1650,6416,10963,36,5,0,0,1,0,0.18476190476190474,481737600000.0,2015,4
1651,10655,10327,468,5,0,0,1,0,0.1,481737600000.0,2015,4
1652,4696,4843,198,3,0,0,1,0,0.0,481737600000.0,2015,4
1653,5544,9325,460,5,0,0,1,0,0.453125,481737600000.0,2015,4
1654,7989,10264,80,5,1,1,1,1,0.6000000000000001,481737600000.0,2015,4
1655,9813,5428,132,5,0,0,1,0,0.36666666666666664,481737600000.0,2015,4
1656,28,10,128,3,0,1,1,0,0.1490277777777778,481737600000.0,2015,4
1657,12,3091,389,5,0,0,1,0,0.0,481737600000.0,2015,4
1658,8630,5039,301,4,0,1,1,0,0.016000000000000004,481737600000.0,2015,4
1659,6847,4805,71,5,0,0,1,0,0.2375,481737600000.0,2015,4
1660,3027,2540,236,5,0,0,1,0,0.0,481737600000.0,2015,4
1661,10606,956,486,1,0,0,1,0,-0.00555555555555555,481651200000.0,2015,4
1662,8881,3244,241,5,0,1,1,0,0.23349999999999999,481651200000.0,2015,4
1663,6607,7708,36,5,0,0,1,0,0.5,481651200000.0,2015,4
1664,10088,6040,39,4,0,0,1,0,0.25,481651200000.0,2015,4
1665,11238,1621,341,1,0,0,1,0,0.05666666666666668,481651200000.0,2015,4
1666,4256,8615,189,5,2,2,1,0,0.45,481651200000.0,2015,4
1667,10507,9488,75,5,1,1,1,0,0.3,481651200000.0,2015,4
1668,10509,5475,311,5,0,0,1,0,0.0,481651200000.0,2015,4
1669,7576,7319,453,1,1,1,1,0,0.0,481651200000.0,2015,4
1670,6527,5403,513,5,1,1,1,0,0.5,481651200000.0,2015,4
1671,11338,10068,452,3,0,0,1,0,0.1,481651200000.0,2015,4
1672,1503,11286,470,1,0,0,1,1,-0.08583333333333333,481651200000.0,2015,4
1673,7040,10220,392,5,0,0,1,0,0.43333333333333335,481564800000.0,2015,4
1674,236,7871,513,4,0,0,1,0,0.8,481564800000.0,2015,4
1675,10745,6746,112,4,5,8,1,0,0.10303030303030303,481564800000.0,2015,4
1676,6804,7267,468,5,0,0,1,0,0.3642857142857143,481564800000.0,2015,4
1677,4013,1240,311,5,0,0,1,1,0.55,481564800000.0,2015,4
1678,10779,8407,513,5,0,0,1,0,0.65,481564800000.0,2015,4
1679,3285,957,460,5,0,0,1,0,1.0,481564800000.0,2015,4
1680,8104,8751,481,1,0,1,1,0,0.1416666666666667,481564800000.0,2015,4
1681,7277,7561,87,4,0,0,1,0,0.45,481564800000.0,2015,4
1682,7064,7289,144,4,0,0,1,0,0.65,481564800000.0,2015,4
1683,6290,4494,328,5,1,1,1,0,0.6083333333333334,481564800000.0,2015,4
1684,10634,132,341,5,0,0,1,0,-0.0578125,481564800000.0,2015,4
1685,6485,8996,486,3,0,0,1,0,0.10420634920634923,481478400000.0,2015,4
1686,9933,5443,198,5,0,0,1,0,1.0,481478400000.0,2015,4
1687,3542,10045,25,3,5,5,1,0,0.05958333333333332,481478400000.0,2015,4
1688,5338,4217,198,5,0,0,1,0,0.8,481392000000.0,2015,4
1689,565,3087,390,4,0,0,1,0,0.45,481392000000.0,2015,4
1690,681,5674,198,5,1,1,1,0,0.9,481392000000.0,2015,4
1691,6687,9925,419,5,0,0,1,0,0.36666666666666664,481392000000.0,2015,4
1692,6057,7739,217,5,0,0,1,0,0.8,481392000000.0,2015,4
1693,1689,9169,236,5,0,0,1,0,0.6499999999999999,481392000000.0,2015,4
1694,3342,2681,171,4,0,0,1,0,0.7,481392000000.0,2015,4
1695,967,9364,83,5,0,0,1,0,0.8,481392000000.0,2015,4
1696,4780,9004,71,5,0,1,1,0,0.8,481392000000.0,2015,4
1697,5549,3233,367,5,0,0,1,0,0.0,481392000000.0,2015,4
1698,9048,629,313,5,0,0,1,0,0.75,481392000000.0,2015,4
1699,9069,7047,410,3,1,1,1,0,0.1,481305600000.0,2015,4
1700,8610,9378,80,3,1,1,1,0,0.3208333333333333,481305600000.0,2015,4
1701,1951,3190,296,5,0,0,1,0,0.15,481305600000.0,2015,4
1702,10882,10643,420,1,0,0,1,0,-0.5666666666666667,481305600000.0,2015,4
1703,6900,10470,198,3,0,0,1,0,-0.26,481305600000.0,2015,4
1704,4116,10545,189,5,0,0,1,0,0.292,481305600000.0,2015,4
1705,4263,8129,468,5,0,1,1,0,0.5,481305600000.0,2015,4
1706,10418,6153,390,4,0,0,1,0,-0.15,481305600000.0,2015,4
1707,6946,6568,30,5,0,0,1,0,0.75,481305600000.0,2015,4
1708,10725,3142,71,3,0,1,1,0,0.10000000000000002,481305600000.0,2015,4
1709,7499,8601,153,4,0,1,1,0,0.27999999999999997,481305600000.0,2015,4
1710,9320,5457,420,5,1,1,1,0,-0.020000000000000007,481305600000.0,2015,4
1711,3485,5669,171,5,0,0,1,0,0.0,481305600000.0,2015,4
1712,4395,7486,452,5,2,2,1,0,0.23888888888888893,481305600000.0,2015,4
1713,3241,3113,410,4,0,0,1,0,0.08750000000000001,481305600000.0,2015,4
1714,4536,10619,460,5,0,0,1,0,0.28125,481219200000.0,2015,4
1715,2916,2032,481,5,0,1,1,0,0.15791666666666665,481219200000.0,2015,4
1716,7049,10065,410,5,0,0,1,0,0.15,481219200000.0,2015,4
1717,1639,6941,486,5,0,0,1,0,0.26666666666666666,481219200000.0,2015,4
1718,6194,5710,513,5,1,1,1,0,0.5,481219200000.0,2015,4
1719,8689,2043,452,1,0,1,1,0,0.15,481219200000.0,2015,4
1720,4053,8045,452,4,0,0,1,0,0.4583333333333333,481219200000.0,2015,4
1721,4497,9834,100,4,0,0,1,0,0.0,481219200000.0,2015,4
1722,3355,2027,117,5,0,0,1,0,0.8,481219200000.0,2015,4
1723,526,5184,75,2,3,4,1,0,0.22731884057971016,481219200000.0,2015,4
1724,10294,8764,28,5,0,0,1,0,0.1483333333333333,481219200000.0,2015,4
1725,6566,9443,241,5,0,0,1,0,-0.04999999999999999,481219200000.0,2015,4
1726,437,7424,420,5,0,0,1,0,0.9,481219200000.0,2015,4
